timestamp_pred,timeframe,entry_price,predicted_price,direction_pred,target_time,actual_price,error_abs,status
2025-12-18 23:20:28.892858,6h,85491.3,86947.00351616219,UP,2025-12-19 05:20:28.892858,86799.3,147.70351616218977,COMPLETED
2025-12-18 23:20:28.892858,12h,85491.3,85055.25725135753,DOWN,2025-12-19 11:20:28.892858,88188.2,3132.9427486424684,COMPLETED
2025-12-18 23:41:18.450801,30m,85385.6,85811.39202530385,UP,2025-12-19 00:11:18.450801,85381.1,430.29202530384646,COMPLETED
2025-12-18 23:41:18.450801,1h,85385.6,86021.52271627338,UP,2025-12-19 00:41:18.450801,85540.9,480.62271627338487,COMPLETED
2025-12-18 23:41:18.450801,3h,85385.6,86972.71262089611,UP,2025-12-19 02:41:18.450801,85615.4,1357.3126208961185,COMPLETED
2025-12-18 23:41:18.450801,6h,85385.6,86839.50370891095,UP,2025-12-19 05:41:18.450801,86842.0,2.496291089046281,COMPLETED
2025-12-18 23:41:18.450801,12h,85385.6,84950.09636725039,DOWN,2025-12-19 11:41:18.450801,88139.7,3189.603632749612,COMPLETED
2025-12-19 01:42:37.981260,30m,85262.7,85687.87916037216,UP,2025-12-19 02:12:37.981260,85478.9,208.97916037216785,COMPLETED
2025-12-19 01:42:37.981260,1h,85262.7,86320.35931017631,UP,2025-12-19 02:42:37.981260,85615.4,704.9593101763166,COMPLETED
2025-12-19 01:42:37.981260,3h,85262.7,86847.52820594664,UP,2025-12-19 04:42:37.981260,87041.4,193.87179405335337,COMPLETED
2025-12-19 01:42:37.981260,6h,85262.7,86396.28803984569,UP,2025-12-19 07:42:37.981260,87870.6,1474.3119601543149,COMPLETED
2025-12-19 01:42:37.981260,12h,85262.7,84252.22016656994,DOWN,2025-12-19 13:42:37.981260,87940.4,3688.179833430055,COMPLETED
2025-12-19 03:24:21.414759,30m,86423.7,86854.66871436461,UP,2025-12-19 03:54:21.414759,87054.0,199.33128563538776,COMPLETED
2025-12-19 03:24:21.414759,1h,86423.7,87495.76118179326,UP,2025-12-19 04:24:21.414759,87041.4,454.3611817932688,COMPLETED
2025-12-19 03:24:21.414759,3h,86423.7,88030.10839924458,UP,2025-12-19 06:24:21.414759,86907.0,1123.1083992445783,COMPLETED
2025-12-19 03:24:21.414759,6h,86423.7,87572.72381321741,UP,2025-12-19 09:24:21.414759,87913.8,341.07618678259314,COMPLETED
2025-12-19 03:24:21.414759,12h,86423.7,85399.46072561144,DOWN,2025-12-19 15:24:21.414759,88025.9,2626.4392743885546,COMPLETED
